,Número,Año Cuenta Pública,Espacio público,Densidad poblacional,Tratamiento de aguas residuales,Tasa de homicidios,Superﬁcie destinada a vías,Participación electoral,MONTO_MODIFICADO,MONTO_COMPROMETIDO,MONTO_PAGADO,MONTO_EJERCIDO,MONTO_APROBADO,es_peña,desaparecido_bool
75,122,2018,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,33566262219.459965,28840141151.189987,27892643092.179996,27915481425.919994,24114505260.11,True,False
76,123,2018,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,33566262219.459965,28840141151.189987,27892643092.179996,27915481425.919994,24114505260.11,True,False
77,124,2018,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,33566262219.459965,28840141151.189987,27892643092.179996,27915481425.919994,24114505260.11,True,False
78,126,2020,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,79676778889.88,29054506170.24,23051170755.16003,23318200904.68003,77284827905.68,False,False
79,127,2019,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,311375041905.6708,258786020274.90005,207493918333.1397,208521289184.24963,309032565480.9882,False,False
80,127,2020,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,79676778889.88,29054506170.24,23051170755.16003,23318200904.68003,77284827905.68,False,False
81,128,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,True
82,128,2020,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,79676778889.88,29054506170.24,23051170755.16003,23318200904.68003,77284827905.68,False,False
83,129,2019,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,250021573795.87976,179056082144.41986,151104347231.33014,154347759362.82004,242626351593.04092,False,True
84,130,2018,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,33566262219.459965,28840141151.189987,27892643092.179996,27915481425.919994,24114505260.11,True,False
85,130,2019,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,64539216141.07997,47716944165.64004,43165571598.630066,43723395831.88012,62234205354.53011,False,True
86,131,2019,34.142,17.694,80.092,47.794,68.824,33.714000000000006,140817814474.7705,93130783583.93008,89417091390.33029,90231872902.89015,132816968890.38023,False,True
87,132,2019,37.25,25.384999999999998,73.745,48.0,80.065,49.825,51702236338.09998,33602228985.40006,31779928401.800053,31993647365.290043,50654647061.09007,False,False
88,132,2020,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,79676778889.88,29054506170.24,23051170755.16003,23318200904.68003,77284827905.68,False,False
89,133,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
90,133,2018,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,33566262219.459965,28840141151.189987,27892643092.179996,27915481425.919994,24114505260.11,True,False
91,133,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,False
92,133,2020,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,79676778889.88,29054506170.24,23051170755.16003,23318200904.68003,77284827905.68,False,False
93,134,2019,71.44285714285714,15.612380952380951,9.436666666666667,58.15333333333332,47.28,60.54857142857143,324578253791.8903,223080908722.4007,212458694677.36026,212792706590.59024,305489031699.0596,False,True
94,134,2020,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,79676778889.88,29054506170.24,23051170755.16003,23318200904.68003,77284827905.68,False,True
95,135,2019,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,155365192673.91028,115401495002.90968,106896853204.16989,107572809374.82983,155739714777.37042,False,True
96,136,2019,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,155365192673.91028,115401495002.90968,106896853204.16989,107572809374.82983,155739714777.37042,False,True
97,137,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
98,137,2019,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,126955015174.04,89202993710.32024,86094061333.74014,86662052852.51012,123917798254.13031,False,True
99,138,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
100,138,2019,67.98857142857143,26.22142857142857,66.06857142857142,39.68285714285714,53.355714285714285,48.82285714285714,206360411730.9097,156351649253.0297,138921644155.15973,139183592782.24973,224099121606.66965,False,False
101,139,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
102,139,2019,33.12,30.83,86.735,70.89,80.255,52.34,85544261322.2001,61982647868.40003,58781392235.540054,59163162019.53002,83786631939.19012,False,True
103,139,2020,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,79676778889.88,29054506170.24,23051170755.16003,23318200904.68003,77284827905.68,False,False
104,140,2019,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,193847478868.57916,160027457015.54916,123495310014.94981,125198987116.23985,191558425917.4094,False,True
105,141,2018,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,111969954295.07974,110923205801.64972,109926468692.41971,109955535702.10966,109392704343.7197,True,False
106,141,2019,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,110576205349.36052,84054430421.99007,77074568359.42003,78003880421.02011,110127093101.71005,False,True
107,142,2018,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,56845706156.53015,56169900755.980125,50394014828.23007,51134616592.570114,56292472643.5501,True,True
108,142,2019,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,141842988636.62958,110467816693.85945,105604585227.53949,105829434493.00949,155107605255.0698,False,False
109,143,2018,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,21512991860.149937,20101396827.77996,19654280338.749977,19684515298.30997,20173762220.59004,True,True
110,143,2019,52.373333333333335,19.435,65.79333333333332,46.51,87.81,47.87833333333333,157120187818.9896,94568631830.79018,91983724643.0802,92135067731.20021,152604830004.76993,False,True
111,144,2018,34.142,17.694,80.092,47.794,68.824,33.714000000000006,36645258732.99,34993246489.94,34336819961.81996,34515008575.00999,28949704432.870007,True,True
112,144,2019,41.83777777777779,28.59222222222222,69.32000000000001,52.64222222222222,72.89555555555555,49.7388888888889,175302749866.6297,128222835567.65993,120597776183.93988,121234850911.29987,174670980175.10034,False,False
113,145,2018,37.25,25.384999999999998,73.745,48.0,80.065,49.825,21902380878.359966,21732850466.03997,21521863404.439987,21543213179.93998,21572439633.059982,True,False
114,145,2019,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,73776889324.09016,48784639527.06001,46364548742.130005,46799589048.14,70130888856.19006,False,False
115,146,2018,77.32,26.16,9.16,67.61,46.91,54.035,31326913553.59994,30833581843.379932,30600922074.94996,30661147625.20995,31220568818.870018,True,True
116,146,2019,55.0675,18.509999999999998,4.225,71.135,55.752500000000005,56.730000000000004,87760730532.46002,73665765766.05997,70194871453.2799,70378721004.94994,88758794999.2599,False,True
117,147,2018,71.44285714285714,15.612380952380951,9.436666666666667,58.15333333333332,47.28,60.54857142857143,66033641609.209984,65076680656.39992,64157799063.13993,64172114434.84993,61501940095.08004,True,True
118,147,2019,41.583333333333336,21.25,69.40999999999998,64.30000000000001,84.84333333333332,51.10333333333333,82682203518.57994,69874815048.6801,62255730782.11015,62942995875.27016,69546008805.4301,False,True
119,148,2018,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,33296174938.500027,33012200539.459988,32660761951.709972,32691319568.369995,32776347654.07002,True,True
120,148,2019,77.32,26.16,9.16,67.61,46.91,54.035,87229155769.32982,64919315339.879776,62249158306.479866,62550618964.15987,86045750251.77983,False,True
121,149,2018,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,67479998698.04007,65030389011.06008,64335822595.32016,64504154999.42016,64107565940.68013,True,True
122,149,2019,61.14899999999999,24.969,28.418,59.132999999999996,48.41,52.974000000000004,191978664063.67007,136379409381.09877,124171564165.05927,124384765516.74931,180248420204.04877,False,True
123,150,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
124,150,2018,67.98857142857143,26.22142857142857,66.06857142857142,39.68285714285714,53.355714285714285,48.82285714285714,41396140853.28001,38828679414.40999,38385791839.329994,38418661661.21999,39613151806.28998,True,False
125,150,2019,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,441574044544.17084,357283682287.27045,307888731886.91034,310407183636.37024,451328705208.06067,False,True
126,151,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
127,151,2018,33.12,30.83,86.735,70.89,80.255,52.34,29166418672.920017,28876579126.720005,28580717765.060017,28594264632.730015,28367599780.539997,True,True
128,151,2019,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,83344780056.7501,57002809018.91011,54073609938.6301,54187201032.690094,79799614001.60992,False,False
129,152,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
130,152,2019,66.4475,32.14,87.725,60.82249999999999,61.8425,57.9925,75729654638.47,38328900430.850006,36048670874.51005,36490297511.770004,49678685657.04,False,False
131,152,2020,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,169149544345.47025,104774470263.25989,50569786937.06997,50791686772.539955,170100547572.2999,False,True
132,153,2018,41.496249999999996,31.598124999999996,57.595,57.09812500000002,59.640625,56.43750000000001,49307451877.05003,48061475056.57994,45666711974.56998,45927151959.52995,43889148803.92004,True,True
133,153,2019,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,249514983211.23972,181448635804.19955,163946152941.57962,164652049755.21957,226023807953.00974,False,False
134,153,2020,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,74989189216.93993,52243275302.83006,32056408063.870014,32543067641.259995,73826868813.70993,False,True
135,154,2018,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,43018620782.02998,42630201894.91001,37944042045.130035,37988377529.970055,42588761190.310074,True,False
136,154,2019,65.08588235294118,21.28411764705882,51.07999999999999,47.128235294117644,55.58470588235294,41.67823529411765,249065762167.80908,179593279117.4186,170095531884.66956,170598577621.83936,244161325329.00024,False,True
137,154,2020,34.142,17.694,80.092,47.794,68.824,33.714000000000006,78056274322.44008,32972557383.970047,29597034943.650043,31264878630.260048,77191371998.51001,False,True
138,155,2018,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,62665188886.62994,59185401557.06998,57155485832.54,57174968262.83002,53091448936.15996,True,False
139,155,2019,52.373333333333335,19.435,65.79333333333332,46.51,87.81,47.87833333333333,157120187818.9896,94568631830.79018,91983724643.0802,92135067731.20021,152604830004.76993,False,True
140,155,2020,41.583333333333336,21.25,69.40999999999998,64.30000000000001,84.84333333333332,51.10333333333333,55659156993.139915,30546095904.71995,23580353203.41995,23760535310.90996,55620632897.86998,False,True
141,156,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
142,156,2018,52.373333333333335,19.435,65.79333333333332,46.51,87.81,47.87833333333333,40995588729.96005,40477967931.08003,39554199649.61999,39624114659.09998,40453603298.15996,True,True
143,156,2019,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,74104686684.37994,55447765712.47001,48800558052.27998,49171112109.95997,75930330804.39989,False,True
144,156,2020,36.96,22.27,64.08,58.473333333333336,86.44666666666667,48.26666666666666,51673943149.330025,24749022457.47005,22895001382.700027,23400717436.670033,56472392103.66997,False,False
145,157,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
146,157,2018,41.83777777777779,28.59222222222222,69.32000000000001,52.64222222222222,72.89555555555555,49.7388888888889,70718948894.18976,70075252428.12975,69326514924.80977,69360270445.0298,71276201781.04,True,False
147,157,2019,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,131595821319.25948,108773692004.64966,82075053338.66974,82631882760.13976,124742632623.04993,False,True
148,157,2020,55.0675,18.509999999999998,4.225,71.135,55.752500000000005,56.730000000000004,57728292472.78006,26640659300.390015,23563386094.660027,24422685356.050034,56924739262.13002,False,True
149,158,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
150,158,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
151,158,2018,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,23392559599.730034,20311032871.990025,19052042143.27003,19637972451.120033,23093951767.32,True,True
152,158,2019,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,152537037851.72067,110433065232.53032,96785331703.8904,99749677718.62038,143976293449.85944,False,True
153,158,2020,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,74989189216.93993,52243275302.83006,32056408063.870014,32543067641.259995,73826868813.70993,False,True
154,159,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
155,159,2018,55.0675,18.509999999999998,4.225,71.135,55.752500000000005,56.730000000000004,22645846415.38008,22254996416.330082,21945510696.67008,21956743035.720074,22385811443.37999,True,False
156,159,2019,36.96,22.27,64.08,58.473333333333336,86.44666666666667,48.26666666666666,113038547868.13026,81986525970.54005,79223806831.35011,79817204343.04004,109149604592.92003,False,True
157,159,2020,52.373333333333335,19.435,65.79333333333332,46.51,87.81,47.87833333333333,85960811810.37988,34755969598.41999,32161314236.609985,32277870264.82999,85589867518.60992,False,True
158,160,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
159,160,2018,41.583333333333336,21.25,69.40999999999998,64.30000000000001,84.84333333333332,51.10333333333333,23691741147.640083,22715657968.770073,21481376497.870056,21734877177.01006,20175028422.53997,True,True
160,160,2019,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,219969448579.6494,146104099392.41928,134256719026.41956,134990974472.16954,204503803328.2593,False,True
161,160,2020,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,231304131810.89084,111372574342.92003,89978801923.27002,91096176784.77007,222833276109.02115,False,False
162,161,2018,61.14899999999999,24.969,28.418,59.132999999999996,48.41,52.974000000000004,74442254316.74973,68623158516.23988,64079185990.599846,64180489680.07983,69069422281.00972,True,True
163,161,2019,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,386732252105.27985,279120724474.48895,236064645698.95935,248616695361.1393,376963158081.1809,False,True
164,161,2020,61.14899999999999,24.969,28.418,59.132999999999996,48.41,52.974000000000004,97023243828.45995,49623874949.28011,38027877242.15008,38295219720.48008,100967153171.76013,False,True
165,162,2018,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,117570073391.28944,115123468287.15968,111155179661.45972,111236835495.25967,107514942074.33963,True,False
166,162,2020,65.08588235294118,21.28411764705882,51.07999999999999,47.128235294117644,55.58470588235294,41.67823529411765,129221525555.72008,59523891839.24,52090335604.23004,52425760664.49002,142059442727.74994,False,False
167,163,2018,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,13566341188.669996,13381439134.559984,13222021587.349976,13224080590.529976,13560048303.119978,True,True
168,163,2020,37.25,25.384999999999998,73.745,48.0,80.065,49.825,29233036362.77002,11607927362.240002,10406573998.470007,10518548042.490004,29535442511.96999,False,False
169,164,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
170,164,2020,77.32,26.16,9.16,67.61,46.91,54.035,39299508682.730064,17915811236.77998,14571776325.489965,14644442595.729973,39464482372.33001,False,False
171,165,2016,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,16954709.07,16921782.46,16921782.46,16921782.46,16954709.07,True,False
172,165,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
173,165,2018,66.4475,32.14,87.725,60.82249999999999,61.8425,57.9925,10381752956.969997,10329713654.36001,10222999127.08,10261290336.280003,10015437938.020006,True,True
174,165,2019,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,131795845674.39987,80797517324.23016,65190771235.35999,65452530075.64999,113460454422.87,False,False
175,165,2020,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,169149544345.47025,104774470263.25989,50569786937.06997,50791686772.539955,170100547572.2999,False,False
176,166,2018,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,59853196126.870056,58491339511.03009,57646739810.100105,57722387931.98011,58575353266.5,True,True
177,166,2020,62.35981481481482,38.50759259259259,16.07944444444444,63.99333333333333,47.545185185185176,53.83166666666667,242191993010.25006,175716684005.51025,118080298137.22997,118364683194.91995,290270409728.7404,False,False
178,167,2018,65.08588235294118,21.28411764705882,51.07999999999999,47.128235294117644,55.58470588235294,41.67823529411765,111899043183.2198,106218136482.09003,102550258998.14995,102654016274.31998,110508374935.83978,True,False
179,167,2019,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,131795845674.39987,80797517324.23016,65190771235.35999,65452530075.64999,113460454422.87,False,True
180,167,2020,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,133875287876.85017,62626776529.17992,58727379442.37995,59246600782.60993,123476669426.25082,False,True
181,168,2018,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,17850120265.579987,17659511078.33001,17557818252.21001,17558372541.000008,16149250392.529984,True,True
182,168,2020,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,39778047280.259964,22413658493.55,16891062691.409986,17188792363.419975,39322734067.76998,False,True
183,169,2018,35.4725,25.16375,46.707499999999996,52.63875,88.245,51.17125,35487838720.579956,33569170666.72994,30450397087.53988,30593364245.79989,31755774021.20998,True,False
184,169,2019,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,131795845674.39987,80797517324.23016,65190771235.35999,65452530075.64999,113460454422.87,False,True
185,169,2020,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,73411564847.46997,33825323677.159977,31469170085.429993,31688922278.52001,73440047388.35997,False,True
186,170,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
187,170,2018,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,73979154844.1,70583847613.11,68618037819.45993,70129592967.52997,66674949799.99988,True,False
188,170,2020,66.4475,32.14,87.725,60.82249999999999,61.8425,57.9925,31342724810.34007,18246589778.239986,15442872581.429987,15587173346.739992,33306771732.440056,False,False
189,171,2018,36.96,22.27,64.08,58.473333333333336,86.44666666666667,48.26666666666666,41972157298.80004,41319509516.53007,40544943239.63004,40758602379.75007,38279980627.41,True,False
190,171,2020,71.44285714285714,15.612380952380951,9.436666666666667,58.15333333333332,47.28,60.54857142857143,187588724614.4995,83756416453.43997,76708586842.02,76710396360.48999,182400519919.12976,False,True
191,172,2018,57.09888888888889,26.886666666666663,42.54666666666667,48.016666666666666,63.92222222222222,50.56333333333333,78065556271.93,76680833542.69994,73831134605.88002,75119044443.94994,70156448155.35997,True,True
192,172,2020,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,94106028143.13004,47577844886.47988,41227107023.7998,41545204606.2398,94813665073.38013,False,False
193,173,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
194,173,2020,45.629999999999995,21.824,50.178,62.934000000000005,73.92999999999999,63.653999999999996,52559162734.03984,28209247995.48006,19625184030.35003,20238165329.19003,53144026185.38006,False,True
195,174,2020,67.98857142857143,26.22142857142857,66.06857142857142,39.68285714285714,53.355714285714285,48.82285714285714,91524029978.67976,47633617304.21999,39221378937.31999,39342560124.73999,118005975848.90996,False,False
196,175,2017,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,1427149470.4499998,1253771554.6999998,830618302.6500001,830618302.6500001,54380105.78,True,False
197,175,2018,61.61105263157896,26.087368421052634,34.96368421052631,59.59473684210526,61.748947368421064,52.24894736842106,83845376670.77005,82150306594.92975,80145169434.59967,80634498623.2097,78561065389.19005,True,True
198,175,2020,51.016000000000005,37.260000000000005,49.75533333333333,70.09266666666666,59.06466666666667,49.05866666666667,133484403221.20995,64235506634.80003,54595556743.609985,55788730676.420006,138383690565.81,False,False
199,176,2020,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,53576940342.38,22627982346.24002,21319053777.32003,21451802021.300026,51259995973.92006,False,True
200,177,2018,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,33566262219.459965,28840141151.189987,27892643092.179996,27915481425.919994,24114505260.11,True,False
201,177,2020,33.12,30.83,86.735,70.89,80.255,52.34,43156186078.01997,20185654615.669975,18688682172.369984,18725591557.009975,42782245192.27996,False,True
202,178,2020,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,66572589955.270004,39270731788.96002,35869508672.33008,36104662654.73009,84204698750.33003,False,False
203,179,2020,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,41914639682.69001,15540645654.749979,14500007794.00999,14698357536.369995,41121671786.85002,False,False
204,180,2020,77.32,26.16,9.16,67.61,46.91,54.035,39299508682.730064,17915811236.77998,14571776325.489965,14644442595.729973,39464482372.33001,False,False
205,181,2020,61.14899999999999,24.969,28.418,59.132999999999996,48.41,52.974000000000004,97023243828.45995,49623874949.28011,38027877242.15008,38295219720.48008,100967153171.76013,False,False
206,182,2020,62.873333333333335,34.656666666666666,66.66666666666667,63.28,64.58,47.303333333333335,66572589955.270004,39270731788.96002,35869508672.33008,36104662654.73009,84204698750.33003,False,False
207,183,2017,60.603125,32.31875,25.708125000000003,56.720625000000005,41.35375,44.07875,29124990689.999977,29002370880.10998,28747071005.7,28806829246.96,29161373296.239983,True,False
208,183,2020,52.373333333333335,19.435,65.79333333333332,46.51,87.81,47.87833333333333,85960811810.37988,34755969598.41999,32161314236.609985,32277870264.82999,85589867518.60992,False,False
209,184,2017,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,2434557712.1000047,2325959911.0600038,1719229989.0300014,1728198958.370001,2264614512.8300023,True,False
210,184,2020,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,157476917567.2296,127294280384.89975,68866913671.14001,69307827910.80003,156465109867.25012,False,True
211,185,2017,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,8941448543.31004,2541358471.0699983,1712007579.3499954,1718091142.5799954,9202103165.249983,True,False
212,185,2020,40.71,26.743333333333336,50.51333333333333,56.4,61.053333333333335,39.373333333333335,43890053741.42007,21734850639.43001,17348276271.040012,17409625282.070015,43813751560.56003,False,False
213,186,2017,34.142,17.694,80.092,47.794,68.824,33.714000000000006,26593457144.520016,8068275340.40001,7703047422.800004,7749863966.400002,25245609877.939995,True,True
214,186,2020,52.373333333333335,19.435,65.79333333333332,46.51,87.81,47.87833333333333,85960811810.37988,34755969598.41999,32161314236.609985,32277870264.82999,85589867518.60992,False,False
215,187,2016,67.36714285714285,20.397142857142853,42.94142857142857,51.50428571428572,50.50714285714286,44.93857142857143,5175696215.789997,5159971731.8899975,2152483210.5800004,2157901781.0600004,5168917452.579997,True,True
216,187,2017,37.25,25.384999999999998,73.745,48.0,80.065,49.825,8492501053.809999,2338308192.5000005,1960830758.9000003,1996046918.3800004,8601926287.56,True,False
217,187,2020,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,80145239436.43002,35602707485.110115,22722085931.229935,28246478514.719933,73354665369.92995,False,True
218,188,2016,53.800000000000004,21.936666666666667,71.83666666666666,57.96333333333334,74.30666666666666,48.526666666666664,9107607071.680012,8968458397.22001,8434246222.170013,8486125952.300014,8943715018.44,True,True
219,188,2017,77.32,26.16,9.16,67.61,46.91,54.035,12088398569.590002,2515014281.6899996,2078090698.0699997,2088607134.8799996,12020115895.66,True,False
220,188,2020,59.4125,36.305,27.54,61.66000000000001,48.227500000000006,62.025,41914639682.69001,15540645654.749979,14500007794.00999,14698357536.369995,41121671786.85002,False,False
221,189,2016,77.32,26.16,9.16,67.61,46.91,54.035,4837053248.720006,4706104414.330008,4435642555.58,4444996974.58,4879232175.450006,True,False
222,189,2017,71.44285714285714,15.612380952380951,9.436666666666667,58.15333333333332,47.28,60.54857142857143,47998142243.46996,9656719163.380005,7672272903.8499975,7673118874.729999,47025842432.78996,True,False
223,189,2019,70.375625,89.311875,8.875,63.246875,67.298125,66.135625,131795845674.39987,80797517324.23016,65190771235.35999,65452530075.64999,113460454422.87,False,False
224,189,2020,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,94106028143.13004,47577844886.47988,41227107023.7998,41545204606.2398,94813665073.38013,False,False
225,190,2016,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,829010674.3500005,802185992.9000001,722989433.360001,722989433.360001,751060450.9,True,True
226,190,2017,49.89833333333333,24.386666666666667,59.82999999999999,57.11166666666668,82.26333333333334,44.23666666666667,2016133752.7099984,1883730440.839999,1774126462.039999,1774126462.039999,1790528391.2799997,True,False
227,190,2020,65.08588235294118,21.28411764705882,51.07999999999999,47.128235294117644,55.58470588235294,41.67823529411765,129221525555.72008,59523891839.24,52090335604.23004,52425760664.49002,142059442727.74994,False,False
228,191,2016,52.373333333333335,19.435,65.79333333333332,46.51,87.81,47.87833333333333,967262325.16,967262325.16,941530657.5299999,941530657.5299999,1265222514.0,True,False
229,191,2017,42.7175,22.50875,57.99,59.4325,61.35875,57.07874999999999,28851172260.939976,23474802352.039997,23183296797.82,23183296797.82,29178622720.289993,True,True
230,191,2020,59.574999999999996,15.012500000000001,18.94375,55.635,33.8625,62.455000000000005,80145239436.43002,35602707485.110115,22722085931.229935,28246478514.719933,73354665369.92995,False,True
231,192,2016,41.83777777777779,28.59222222222222,69.32000000000001,52.64222222222222,72.89555555555555,49.7388888888889,10972156339.220005,10911309149.130005,10906925744.680006,10906925744.680006,10929155888.520002,True,True
232,192,2017,67.98857142857143,26.22142857142857,66.06857142857142,39.68285714285714,53.355714285714285,48.82285714285714,9865507791.0,9803284465.0,9789525590.0,9789525590.0,9865507791.0,True,False
233,192,2020,68.51599999999999,21.079,26.195999999999998,50.04899999999999,51.239,55.299,53576940342.38,22627982346.24002,21319053777.32003,21451802021.300026,51259995973.92006,False,True
